id,station_code,sample_date,analyte,result,unit
1079,Crown 2001 Shoreline Dr.,2014-03-12T00:00:00,"Coliform, Total",10,MPN/100 mL
1080,Crown 2001 Shoreline Dr.,2014-04-01T00:00:00,"Coliform, Fecal",67,MPN/100 mL
1081,Crown 2001 Shoreline Dr.,2014-04-28T00:00:00,"Coliform, Fecal",6,MPN/100 mL
1082,Crown 2001 Shoreline Dr.,2014-05-12T00:00:00,"Coliform, Total",260,MPN/100 mL
1083,Crown 2001 Shoreline Dr.,2014-05-12T00:00:00,Enterococcus,83,MPN/100 mL
1084,Crown 2001 Shoreline Dr.,2014-06-16T00:00:00,"Coliform, Total",230,MPN/100 mL
1085,Crown 2001 Shoreline Dr.,2014-06-30T00:00:00,Enterococcus,1,MPN/100 mL
1086,Crown 2001 Shoreline Dr.,2014-07-07T00:00:00,Enterococcus,10,MPN/100 mL
1087,Crown 2001 Shoreline Dr.,2014-07-07T00:00:00,"Coliform, Fecal",46,MPN/100 mL
1088,Crown 2001 Shoreline Dr.,2014-07-14T00:00:00,"Coliform, Total",360,MPN/100 mL
1089,Crown 2001 Shoreline Dr.,2014-07-14T00:00:00,Enterococcus,34,MPN/100 mL
1090,Crown 2001 Shoreline Dr.,2014-07-14T00:00:00,"Coliform, Fecal",16,MPN/100 mL
1091,Crown 2001 Shoreline Dr.,2014-07-21T00:00:00,"Coliform, Fecal",6,MPN/100 mL
1092,Crown 2001 Shoreline Dr.,2014-09-15T00:00:00,Enterococcus,1,MPN/100 mL
1093,Crown 2001 Shoreline Dr.,2014-09-15T00:00:00,"Coliform, Fecal",43,MPN/100 mL
1094,Crown 2001 Shoreline Dr.,2014-09-29T00:00:00,"Coliform, Total",7300,MPN/100 mL
1095,Crown 2001 Shoreline Dr.,2014-09-29T00:00:00,Enterococcus,19,MPN/100 mL
1096,Crown 2001 Shoreline Dr.,2014-09-29T00:00:00,"Coliform, Fecal",700,MPN/100 mL
1097,Crown 2001 Shoreline Dr.,2014-10-01T00:00:00,"Coliform, Total",420,MPN/100 mL
1098,Crown 2001 Shoreline Dr.,2014-10-01T00:00:00,"Coliform, Fecal",11,MPN/100 mL
1099,Crown 2001 Shoreline Dr.,2014-10-06T00:00:00,Enterococcus,1,MPN/100 mL
1100,Crown 2001 Shoreline Dr.,2014-10-20T00:00:00,"Coliform, Fecal",860,MPN/100 mL
1101,Crown 2001 Shoreline Dr.,2014-10-22T00:00:00,"Coliform, Fecal",1,MPN/100 mL
1102,Crown 2001 Shoreline Dr.,2014-10-27T00:00:00,"Coliform, Total",160,MPN/100 mL
1103,Crown 2001 Shoreline Dr.,2014-11-24T00:00:00,"Coliform, Total",930,MPN/100 mL
1104,Crown 2001 Shoreline Dr.,2014-11-24T00:00:00,"Coliform, Fecal",26,MPN/100 mL
1105,Crown 2001 Shoreline Dr.,2014-12-22T00:00:00,"Coliform, Total",230,MPN/100 mL
1106,Crown 2001 Shoreline Dr.,2014-12-22T00:00:00,"Coliform, Fecal",48,MPN/100 mL
1107,Crown 2001 Shoreline Dr.,2015-01-05T00:00:00,Enterococcus,3,MPN/100 mL
1108,Crown 2001 Shoreline Dr.,2015-01-20T00:00:00,"Coliform, Total",240,MPN/100 mL
1109,Crown 2001 Shoreline Dr.,2015-01-20T00:00:00,Enterococcus,450,MPN/100 mL
1110,Crown 2001 Shoreline Dr.,2015-02-02T00:00:00,Enterococcus,1,MPN/100 mL
1111,Crown 2001 Shoreline Dr.,2015-03-17T00:00:00,"Coliform, Total",560,MPN/100 mL
1112,Crown 2001 Shoreline Dr.,2015-03-18T00:00:00,"Coliform, Total",10,MPN/100 mL
1113,Crown 2001 Shoreline Dr.,2015-03-19T00:00:00,Enterococcus,36,MPN/100 mL
1114,Crown 2001 Shoreline Dr.,2015-03-19T00:00:00,"Coliform, Fecal",22,MPN/100 mL
1115,Crown 2001 Shoreline Dr.,2015-04-27T00:00:00,"Coliform, Fecal",1,MPN/100 mL
1116,Crown 2001 Shoreline Dr.,2015-05-04T00:00:00,"Coliform, Total",220,MPN/100 mL
1117,Crown 2001 Shoreline Dr.,2015-05-18T00:00:00,"Coliform, Total",150,MPN/100 mL
1118,Crown 2001 Shoreline Dr.,2015-05-26T00:00:00,"Coliform, Total",10,MPN/100 mL
1119,Crown 2001 Shoreline Dr.,2015-05-26T00:00:00,Enterococcus,8,MPN/100 mL
1120,Crown 2001 Shoreline Dr.,2015-06-01T00:00:00,"Coliform, Total",10,MPN/100 mL
1121,Crown 2001 Shoreline Dr.,2015-06-22T00:00:00,"Coliform, Total",20,MPN/100 mL
1122,Crown 2001 Shoreline Dr.,2015-06-29T00:00:00,Enterococcus,25,MPN/100 mL
1123,Crown 2001 Shoreline Dr.,2015-07-06T00:00:00,"Coliform, Total",1500,MPN/100 mL
1124,Crown 2001 Shoreline Dr.,2015-07-06T00:00:00,Enterococcus,17,MPN/100 mL
1125,Crown 2001 Shoreline Dr.,2015-07-13T00:00:00,Enterococcus,10,MPN/100 mL
1126,Crown 2001 Shoreline Dr.,2015-07-20T00:00:00,"Coliform, Total",1300,MPN/100 mL
1127,Crown 2001 Shoreline Dr.,2015-07-20T00:00:00,"Coliform, Fecal",35,MPN/100 mL
1128,Crown 2001 Shoreline Dr.,2015-08-03T00:00:00,"Coliform, Total",490,MPN/100 mL
1129,Crown 2001 Shoreline Dr.,2015-08-17T00:00:00,"Coliform, Total",1100,MPN/100 mL
1130,Crown 2001 Shoreline Dr.,2015-08-31T00:00:00,"Coliform, Total",1600,MPN/100 mL
1131,Crown 2001 Shoreline Dr.,2015-09-10T00:00:00,"Coliform, Fecal",63,MPN/100 mL
1132,Crown 2001 Shoreline Dr.,2015-09-15T00:00:00,Enterococcus,33,MPN/100 mL
1133,Crown 2001 Shoreline Dr.,2015-09-21T00:00:00,"Coliform, Total",120,MPN/100 mL
1134,Crown 2001 Shoreline Dr.,2015-09-21T00:00:00,Enterococcus,19,MPN/100 mL
1135,Crown 2001 Shoreline Dr.,2015-09-27T00:00:00,Enterococcus,1,MPN/100 mL
1136,Crown 2001 Shoreline Dr.,2015-10-13T00:00:00,"Coliform, Total",3300,MPN/100 mL
1137,Crown 2001 Shoreline Dr.,2015-10-19T00:00:00,"Coliform, Total",1200,MPN/100 mL
1138,Crown 2001 Shoreline Dr.,2015-11-16T00:00:00,"Coliform, Fecal",65,MPN/100 mL
1139,Crown 2001 Shoreline Dr.,2015-11-23T00:00:00,Enterococcus,63,MPN/100 mL
1140,Crown 2001 Shoreline Dr.,2015-11-23T00:00:00,"Coliform, Fecal",320,MPN/100 mL
1141,Crown 2001 Shoreline Dr.,2015-12-28T00:00:00,"Coliform, Fecal",10,MPN/100 mL
1142,Crown 2001 Shoreline Dr.,2016-01-11T00:00:00,Enterococcus,10,MPN/100 mL
1143,Crown 2001 Shoreline Dr.,2016-01-11T00:00:00,"Coliform, Fecal",11,MPN/100 mL
1144,Crown 2001 Shoreline Dr.,2016-01-25T00:00:00,"Coliform, Total",820,MPN/100 mL
1145,Crown 2001 Shoreline Dr.,2016-01-25T00:00:00,"Coliform, Fecal",350,MPN/100 mL
1146,Crown 2001 Shoreline Dr.,2016-02-16T00:00:00,"Coliform, Fecal",1000,MPN/100 mL
1147,Crown 2001 Shoreline Dr.,2016-02-22T00:00:00,"Coliform, Total",330,MPN/100 mL
1148,Crown 2001 Shoreline Dr.,2016-02-22T00:00:00,"Coliform, Fecal",470,MPN/100 mL
1149,Crown 2001 Shoreline Dr.,2016-03-07T00:00:00,"Coliform, Fecal",760,cfu/100mL
1150,Crown 2001 Shoreline Dr.,2016-03-16T00:00:00,"Coliform, Fecal",110,cfu/100mL
1151,Crown 2001 Shoreline Dr.,2016-03-21T00:00:00,"Coliform, Fecal",140,cfu/100mL
1152,Crown 2001 Shoreline Dr.,2016-04-11T00:00:00,"Coliform, Fecal",3,cfu/100mL
1153,Crown 2001 Shoreline Dr.,2016-04-25T00:00:00,"Coliform, Fecal",50,cfu/100mL
1154,Crown 2001 Shoreline Dr.,2016-05-02T00:00:00,Enterococcus,6,cfu/100mL
1155,Crown 2001 Shoreline Dr.,2016-05-02T00:00:00,"Coliform, Fecal",14,cfu/100mL
1156,Crown 2001 Shoreline Dr.,2016-05-09T00:00:00,"Coliform, Total",14000,MPN/100 mL
1157,Crown 2001 Shoreline Dr.,2016-05-16T00:00:00,"Coliform, Total",1400,MPN/100 mL
1158,Crown 2001 Shoreline Dr.,2016-05-16T00:00:00,Enterococcus,1,cfu/100mL
1159,Crown 2001 Shoreline Dr.,2016-05-23T00:00:00,"Coliform, Total",2900,MPN/100 mL
1160,Crown 2001 Shoreline Dr.,2016-05-31T00:00:00,"Coliform, Total",770,MPN/100 mL
1161,Crown 2001 Shoreline Dr.,2016-06-08T00:00:00,Enterococcus,1,cfu/100mL
1162,Crown 2001 Shoreline Dr.,2016-06-20T00:00:00,"Coliform, Total",6500,MPN/100 mL
1163,Crown 2001 Shoreline Dr.,2016-06-27T00:00:00,Enterococcus,1,cfu/100mL
1164,Crown 2001 Shoreline Dr.,2016-07-11T00:00:00,"Coliform, Total",440,MPN/100 mL
1165,Crown 2001 Shoreline Dr.,2021-03-22T00:00:00,Enterococcus,3,cfu/100mL
1166,Crown 2001 Shoreline Dr.,2016-07-19T00:00:00,"Coliform, Total",230,MPN/100 mL
1167,Crown 2001 Shoreline Dr.,2016-08-01T00:00:00,"Coliform, Total",290,MPN/100 mL
1168,Crown 2001 Shoreline Dr.,2016-08-10T00:00:00,"Coliform, Fecal",50,cfu/100mL
1169,Crown 2001 Shoreline Dr.,2016-08-24T00:00:00,Enterococcus,4,cfu/100mL
1170,Crown 2001 Shoreline Dr.,2016-08-24T00:00:00,"Coliform, Fecal",8,cfu/100mL
1171,Crown 2001 Shoreline Dr.,2016-08-29T00:00:00,"Coliform, Total",96,MPN/100 mL
1172,Crown 2001 Shoreline Dr.,2016-08-29T00:00:00,"Coliform, Fecal",8,cfu/100mL
1173,Crown 2001 Shoreline Dr.,2016-09-06T00:00:00,"Coliform, Total",73,MPN/100 mL
1174,Crown 2001 Shoreline Dr.,2016-09-06T00:00:00,Enterococcus,1,cfu/100mL
1175,Crown 2001 Shoreline Dr.,2016-09-06T00:00:00,"Coliform, Fecal",1,cfu/100mL
1176,Crown 2001 Shoreline Dr.,2016-09-12T00:00:00,Enterococcus,4,cfu/100mL
1177,Crown 2001 Shoreline Dr.,2016-09-12T00:00:00,"Coliform, Fecal",12,cfu/100mL
1178,Crown 2001 Shoreline Dr.,2016-09-26T00:00:00,"Coliform, Total",1200,MPN/100 mL
1179,Crown 2001 Shoreline Dr.,2016-10-03T00:00:00,"Coliform, Fecal",90,cfu/100mL
1180,Crown 2001 Shoreline Dr.,2016-10-24T00:00:00,"Coliform, Total",610,MPN/100 mL
1181,Crown 2001 Shoreline Dr.,2016-10-31T00:00:00,"Coliform, Fecal",220,cfu/100mL
1182,Crown 2001 Shoreline Dr.,2016-11-29T00:00:00,"Coliform, Fecal",410,cfu/100mL
1183,Crown 2001 Shoreline Dr.,2016-12-12T00:00:00,"Coliform, Fecal",210,cfu/100mL
1184,Crown 2001 Shoreline Dr.,2016-12-27T00:00:00,Enterococcus,3,cfu/100mL
1185,Crown 2001 Shoreline Dr.,2016-12-27T00:00:00,"Coliform, Fecal",14,cfu/100mL
1186,Crown 2001 Shoreline Dr.,2017-01-09T00:00:00,"Coliform, Total",3000,MPN/100 mL
1187,Crown 2001 Shoreline Dr.,2017-01-17T00:00:00,"Coliform, Total",520,MPN/100 mL
1188,Crown 2001 Shoreline Dr.,2017-03-13T00:00:00,"Coliform, Fecal",110,cfu/100mL
1189,Crown 2001 Shoreline Dr.,2017-03-27T00:00:00,Enterococcus,54,cfu/100mL
1190,Crown 2001 Shoreline Dr.,2017-03-27T00:00:00,"Coliform, Fecal",110,cfu/100mL
1191,Crown 2001 Shoreline Dr.,2017-04-17T00:00:00,"Coliform, Fecal",3.6,cfu/100mL
1192,Crown 2001 Shoreline Dr.,2017-05-01T00:00:00,"Coliform, Total",10,MPN/100 mL
1193,Crown 2001 Shoreline Dr.,2017-05-15T00:00:00,"Coliform, Fecal",4,cfu/100mL
1194,Crown 2001 Shoreline Dr.,2017-05-22T00:00:00,Enterococcus,58,cfu/100mL
1195,Crown 2001 Shoreline Dr.,2017-05-30T00:00:00,Enterococcus,1,cfu/100mL
1196,Crown 2001 Shoreline Dr.,2017-06-05T00:00:00,"Coliform, Total",200,MPN/100 mL
1197,Crown 2001 Shoreline Dr.,2017-06-19T00:00:00,"Coliform, Total",500,MPN/100 mL
1198,Crown 2001 Shoreline Dr.,2017-06-26T00:00:00,"Coliform, Total",6200,MPN/100 mL
1199,Crown 2001 Shoreline Dr.,2017-06-26T00:00:00,Enterococcus,2,cfu/100mL
1200,Crown 2001 Shoreline Dr.,2017-07-11T00:00:00,Enterococcus,4,cfu/100mL
1201,Crown 2001 Shoreline Dr.,2017-07-11T00:00:00,"Coliform, Fecal",27,cfu/100mL
1202,Crown 2001 Shoreline Dr.,2017-07-17T00:00:00,"Coliform, Total",2400,MPN/100 mL
1203,Crown 2001 Shoreline Dr.,2017-07-17T00:00:00,Enterococcus,5,cfu/100mL
1204,Crown 2001 Shoreline Dr.,2017-07-24T00:00:00,Enterococcus,44,cfu/100mL
1205,Crown 2001 Shoreline Dr.,2017-07-24T00:00:00,"Coliform, Fecal",60,cfu/100mL
1206,Crown 2001 Shoreline Dr.,2017-08-07T00:00:00,Enterococcus,4,cfu/100mL
1207,Crown 2001 Shoreline Dr.,2017-08-28T00:00:00,"Coliform, Total",96,MPN/100 mL
1208,Crown 2001 Shoreline Dr.,2017-09-05T00:00:00,Enterococcus,16,cfu/100mL
1209,Crown 2001 Shoreline Dr.,2017-09-05T00:00:00,"Coliform, Fecal",190,cfu/100mL
1210,Crown 2001 Shoreline Dr.,2017-09-11T00:00:00,"Coliform, Fecal",58,cfu/100mL
1211,Crown 2001 Shoreline Dr.,2017-09-25T00:00:00,Enterococcus,2,cfu/100mL
1212,Crown 2001 Shoreline Dr.,2017-10-10T00:00:00,Enterococcus,2,cfu/100mL
1213,Crown 2001 Shoreline Dr.,2017-10-30T00:00:00,"Coliform, Fecal",260,cfu/100mL
1214,Crown 2001 Shoreline Dr.,2017-11-06T00:00:00,"Coliform, Total",130,MPN/100 mL
1215,Crown 2001 Shoreline Dr.,2017-11-06T00:00:00,"Coliform, Fecal",63,cfu/100mL
1216,Crown 2001 Shoreline Dr.,2017-12-18T00:00:00,Enterococcus,12,cfu/100mL
1217,Crown 2001 Shoreline Dr.,2017-12-18T00:00:00,"Coliform, Fecal",14,cfu/100mL
1218,Crown 2001 Shoreline Dr.,2018-02-28T00:00:00,"Coliform, Total",2200,MPN/100 mL
1219,Crown 2001 Shoreline Dr.,2018-04-09T00:00:00,"Coliform, Total",6100,MPN/100 mL
1220,Crown 2001 Shoreline Dr.,2018-04-09T00:00:00,Enterococcus,140,cfu/100mL
1221,Crown 2001 Shoreline Dr.,2018-04-11T00:00:00,"Coliform, Total",460,MPN/100 mL
1222,Crown 2001 Shoreline Dr.,2018-04-11T00:00:00,Enterococcus,55,cfu/100mL
1223,Crown 2001 Shoreline Dr.,2018-04-23T00:00:00,"Coliform, Fecal",49,cfu/100mL
1224,Crown 2001 Shoreline Dr.,2018-05-07T00:00:00,"Coliform, Total",140,MPN/100 mL
1225,Crown 2001 Shoreline Dr.,2018-05-07T00:00:00,"Coliform, Fecal",26,cfu/100mL
1226,Crown 2001 Shoreline Dr.,2018-05-21T00:00:00,"Coliform, Total",52,MPN/100 mL
1227,Crown 2001 Shoreline Dr.,2018-05-21T00:00:00,"Coliform, Fecal",6,cfu/100mL
1228,Crown 2001 Shoreline Dr.,2018-05-29T00:00:00,Enterococcus,22,cfu/100mL
1229,Crown 2001 Shoreline Dr.,2018-06-04T00:00:00,Enterococcus,4,cfu/100mL
1230,Crown 2001 Shoreline Dr.,2018-06-11T00:00:00,Enterococcus,3,cfu/100mL
1231,Crown 2001 Shoreline Dr.,2018-07-02T00:00:00,Enterococcus,2,cfu/100mL
1232,Crown 2001 Shoreline Dr.,2018-07-09T00:00:00,Enterococcus,1,cfu/100mL
1233,Crown 2001 Shoreline Dr.,2018-07-16T00:00:00,"Coliform, Total",130,MPN/100 mL
1234,Crown 2001 Shoreline Dr.,2018-07-30T00:00:00,Enterococcus,4,cfu/100mL
1235,Crown 2001 Shoreline Dr.,2018-08-06T00:00:00,"Coliform, Fecal",2,cfu/100mL
1236,Crown 2001 Shoreline Dr.,2018-08-13T00:00:00,"Coliform, Fecal",39,cfu/100mL
1237,Crown 2001 Shoreline Dr.,2018-09-04T00:00:00,"Coliform, Total",96,MPN/100 mL
1238,Crown 2001 Shoreline Dr.,2018-09-04T00:00:00,Enterococcus,1,cfu/100mL
1239,Crown 2001 Shoreline Dr.,2018-09-11T00:00:00,Enterococcus,5,cfu/100mL
1240,Crown 2001 Shoreline Dr.,2018-09-11T00:00:00,"Coliform, Fecal",60,cfu/100mL
1241,Crown 2001 Shoreline Dr.,2018-09-17T00:00:00,"Coliform, Fecal",20,cfu/100mL
1242,Crown 2001 Shoreline Dr.,2018-09-25T00:00:00,"Coliform, Total",620,MPN/100 mL
1243,Crown 2001 Shoreline Dr.,2018-09-25T00:00:00,"Coliform, Fecal",460,cfu/100mL
1244,Crown 2001 Shoreline Dr.,2018-10-01T00:00:00,"Coliform, Total",210,MPN/100 mL
1245,Crown 2001 Shoreline Dr.,2018-10-09T00:00:00,"Coliform, Fecal",61,cfu/100mL
1246,Crown 2001 Shoreline Dr.,2018-10-15T00:00:00,"Coliform, Fecal",3,cfu/100mL
1247,Crown 2001 Shoreline Dr.,2018-10-22T00:00:00,Enterococcus,28,cfu/100mL
1248,Crown 2001 Shoreline Dr.,2018-10-29T00:00:00,"Coliform, Total",75,MPN/100 mL
1249,Crown 2001 Shoreline Dr.,2018-11-07T00:00:00,"Coliform, Total",370,MPN/100 mL
1250,Crown 2001 Shoreline Dr.,2018-11-19T00:00:00,"Coliform, Fecal",46,cfu/100mL
1251,Crown 2001 Shoreline Dr.,2018-12-03T00:00:00,"Coliform, Total",190,cfu/100mL
1252,Crown 2001 Shoreline Dr.,2018-12-03T00:00:00,Enterococcus,7,cfu/100mL
1253,Crown 2001 Shoreline Dr.,2018-12-19T00:00:00,"Coliform, Total",2300,MPN/100 mL
1254,Crown 2001 Shoreline Dr.,2018-12-26T00:00:00,Enterococcus,17,cfu/100mL
1255,Crown 2001 Shoreline Dr.,2019-01-14T00:00:00,"Coliform, Fecal",780,cfu/100mL
1256,Crown 2001 Shoreline Dr.,2019-01-22T00:00:00,"Coliform, Total",160,MPN/100 mL
1257,Crown 2001 Shoreline Dr.,2019-02-04T00:00:00,Enterococcus,120,cfu/100mL
1258,Crown 2001 Shoreline Dr.,2019-02-07T00:00:00,Enterococcus,6,cfu/100mL
1259,Crown 2001 Shoreline Dr.,2019-02-07T00:00:00,"Coliform, Fecal",28,cfu/100mL
1260,Crown 2001 Shoreline Dr.,2019-02-19T00:00:00,"Coliform, Fecal",53,cfu/100mL
1261,Crown 2001 Shoreline Dr.,2019-03-18T00:00:00,"Coliform, Total",710,MPN/100 mL
1262,Crown 2001 Shoreline Dr.,2019-04-02T00:00:00,"Coliform, Total",1500,MPN/100 mL
1263,Crown 2001 Shoreline Dr.,2019-04-15T00:00:00,"Coliform, Fecal",190,cfu/100mL
1264,Crown 2001 Shoreline Dr.,2019-04-22T00:00:00,"Coliform, Total",110,MPN/100 mL
1265,Crown 2001 Shoreline Dr.,2019-05-13T00:00:00,"Coliform, Fecal",4,cfu/100mL
1266,Crown 2001 Shoreline Dr.,2019-05-20T00:00:00,"Coliform, Total",280,MPN/100 mL
1267,Crown 2001 Shoreline Dr.,2019-05-20T00:00:00,"Coliform, Fecal",15,cfu/100mL
1268,Crown 2001 Shoreline Dr.,2019-06-03T00:00:00,Enterococcus,20,cfu/100mL
1269,Crown 2001 Shoreline Dr.,2019-06-24T00:00:00,Enterococcus,1,cfu/100mL
1270,Crown 2001 Shoreline Dr.,2019-07-08T00:00:00,"Coliform, Fecal",4,cfu/100mL
1271,Crown 2001 Shoreline Dr.,2019-07-15T00:00:00,Enterococcus,7,cfu/100mL
1272,Crown 2001 Shoreline Dr.,2019-07-22T00:00:00,"Coliform, Fecal",10,cfu/100mL
1273,Crown 2001 Shoreline Dr.,2019-08-12T00:00:00,"Coliform, Fecal",58,cfu/100mL
1274,Crown 2001 Shoreline Dr.,2019-08-26T00:00:00,Enterococcus,2,cfu/100mL
1275,Crown 2001 Shoreline Dr.,2019-09-03T00:00:00,"Coliform, Fecal",34,cfu/100mL
1276,Crown 2001 Shoreline Dr.,2019-09-12T00:00:00,"Coliform, Fecal",250,cfu/100mL
1277,Crown 2001 Shoreline Dr.,2019-09-23T00:00:00,Enterococcus,2,cfu/100mL
1278,Crown 2001 Shoreline Dr.,2019-10-07T00:00:00,"Coliform, Fecal",4,cfu/100mL
1279,Crown 2001 Shoreline Dr.,2019-10-15T00:00:00,Enterococcus,10,cfu/100mL
1280,Crown 2001 Shoreline Dr.,2019-10-21T00:00:00,"Coliform, Total",10,MPN/100 mL
1281,Crown 2001 Shoreline Dr.,2019-11-04T00:00:00,Enterococcus,1,cfu/100mL
1282,Crown 2001 Shoreline Dr.,2019-11-18T00:00:00,"Coliform, Fecal",4,cfu/100mL
1283,Crown 2001 Shoreline Dr.,2019-12-02T00:00:00,Enterococcus,52,cfu/100mL
1284,Crown 2001 Shoreline Dr.,2019-12-02T00:00:00,"Coliform, Fecal",10,cfu/100mL
1285,Crown 2001 Shoreline Dr.,2020-01-13T00:00:00,"Coliform, Total",170,MPN/100 mL
1286,Crown 2001 Shoreline Dr.,2020-01-13T00:00:00,"Coliform, Fecal",50,cfu/100mL
1287,Crown 2001 Shoreline Dr.,2020-02-24T00:00:00,"Coliform, Total",220,MPN/100 mL
1288,Crown 2001 Shoreline Dr.,2020-03-09T00:00:00,"Coliform, Fecal",580,cfu/100mL
1289,Crown 2001 Shoreline Dr.,2020-03-11T00:00:00,"Coliform, Total",2500,MPN/100 mL
1290,Crown 2001 Shoreline Dr.,2020-04-20T00:00:00,Enterococcus,2,cfu/100mL
1291,Crown 2001 Shoreline Dr.,2020-04-20T00:00:00,"Coliform, Total",10,MPN/100 mL
1292,Crown 2001 Shoreline Dr.,2020-04-20T00:00:00,"Coliform, Fecal",6,cfu/100mL
1293,Crown 2001 Shoreline Dr.,2020-05-04T00:00:00,Enterococcus,5,cfu/100mL
1294,Crown 2001 Shoreline Dr.,2020-05-04T00:00:00,"Coliform, Fecal",6,cfu/100mL
1295,Crown 2001 Shoreline Dr.,2020-05-18T00:00:00,"Coliform, Total",430,MPN/100 mL
1296,Crown 2001 Shoreline Dr.,2020-06-08T00:00:00,"Coliform, Fecal",15,cfu/100mL
1297,Crown 2001 Shoreline Dr.,2020-06-15T00:00:00,"Coliform, Total",4600,MPN/100 mL
1298,Crown 2001 Shoreline Dr.,2020-06-22T00:00:00,Enterococcus,1,cfu/100mL
1299,Crown 2001 Shoreline Dr.,2020-07-06T00:00:00,"Coliform, Total",420,MPN/100 mL
1300,Crown 2001 Shoreline Dr.,2020-07-20T00:00:00,"Coliform, Total",340,MPN/100 mL
1301,Crown 2001 Shoreline Dr.,2020-07-27T00:00:00,"Coliform, Total",170,MPN/100 mL
1302,Crown 2001 Shoreline Dr.,2020-08-03T00:00:00,"Coliform, Total",74,MPN/100 mL
1303,Crown 2001 Shoreline Dr.,2020-08-10T00:00:00,Enterococcus,2,cfu/100mL
1304,Crown 2001 Shoreline Dr.,2020-08-17T00:00:00,"Coliform, Total",310,MPN/100 mL
1305,Crown 2001 Shoreline Dr.,2020-08-24T00:00:00,"Coliform, Total",120,MPN/100 mL
1306,Crown 2001 Shoreline Dr.,2020-08-24T00:00:00,"Coliform, Fecal",1,cfu/100mL
1307,Crown 2001 Shoreline Dr.,2020-09-14T00:00:00,Enterococcus,3,cfu/100mL
1308,Crown 2001 Shoreline Dr.,2020-10-05T00:00:00,Enterococcus,3,cfu/100mL
1309,Crown 2001 Shoreline Dr.,2020-10-05T00:00:00,"Coliform, Fecal",4,cfu/100mL
1310,Crown 2001 Shoreline Dr.,2020-10-13T00:00:00,"Coliform, Total",52,MPN/100 mL
1311,Crown 2001 Shoreline Dr.,2020-10-19T00:00:00,"Coliform, Fecal",760,cfu/100mL
1312,Crown 2001 Shoreline Dr.,2020-10-26T00:00:00,"Coliform, Total",41,MPN/100 mL
1313,Crown 2001 Shoreline Dr.,2020-11-16T00:00:00,Enterococcus,4,cfu/100mL
1314,Crown 2001 Shoreline Dr.,2021-01-11T00:00:00,"Coliform, Total",84,MPN/100 mL
1315,Crown 2001 Shoreline Dr.,2021-01-25T00:00:00,"Coliform, Fecal",12,cfu/100mL
1316,Crown 2001 Shoreline Dr.,2021-02-10T00:00:00,Enterococcus,6,cfu/100mL
1317,Crown 2001 Shoreline Dr.,2021-02-10T00:00:00,"Coliform, Fecal",3,cfu/100mL
1318,Crown 2001 Shoreline Dr.,2021-02-22T00:00:00,"Coliform, Total",10,MPN/100 mL
1319,Crown 2001 Shoreline Dr.,2021-03-08T00:00:00,"Coliform, Total",110,MPN/100 mL
1320,Crown 2001 Shoreline Dr.,2021-04-26T00:00:00,"Coliform, Total",10,MPN/100 mL
1321,Crown 2001 Shoreline Dr.,2021-05-03T00:00:00,"Coliform, Fecal",1,cfu/100mL
1322,Crown 2001 Shoreline Dr.,2021-05-10T00:00:00,Enterococcus,2,cfu/100mL
1323,Crown 2001 Shoreline Dr.,2021-05-10T00:00:00,"Coliform, Fecal",46,cfu/100mL
1324,Crown 2001 Shoreline Dr.,2021-05-24T00:00:00,"Coliform, Fecal",1,cfu/100mL
1325,Crown 2001 Shoreline Dr.,2021-05-24T00:00:00,Enterococcus,21,cfu/100mL
1326,Crown 2001 Shoreline Dr.,2021-05-03T00:00:00,"Coliform, Total",10,MPN/100 mL
1327,Crown 2001 Shoreline Dr.,2021-05-03T00:00:00,Enterococcus,3,cfu/100mL
1328,Crown 2001 Shoreline Dr.,2021-04-26T00:00:00,Enterococcus,1,cfu/100mL
1329,Crown 2001 Shoreline Dr.,2021-02-22T00:00:00,Enterococcus,1,cfu/100mL
1330,Crown 2001 Shoreline Dr.,2021-01-11T00:00:00,Enterococcus,6,cfu/100mL
1331,Crown 2001 Shoreline Dr.,2020-12-14T00:00:00,Enterococcus,5,cfu/100mL
1332,Crown 2001 Shoreline Dr.,2020-11-02T00:00:00,"Coliform, Total",41,MPN/100 mL
1333,Crown 2001 Shoreline Dr.,2020-10-26T00:00:00,"Coliform, Fecal",9,cfu/100mL
1334,Crown 2001 Shoreline Dr.,2020-10-13T00:00:00,"Coliform, Fecal",29,cfu/100mL
1335,Crown 2001 Shoreline Dr.,2020-10-13T00:00:00,Enterococcus,4,cfu/100mL
1336,Crown 2001 Shoreline Dr.,2020-10-05T00:00:00,"Coliform, Total",52,MPN/100 mL
1337,Crown 2001 Shoreline Dr.,2020-09-28T00:00:00,Enterococcus,1,cfu/100mL
1338,Crown 2001 Shoreline Dr.,2020-09-21T00:00:00,"Coliform, Total",63,MPN/100 mL
1339,Crown 2001 Shoreline Dr.,2020-09-16T00:00:00,Enterococcus,2,cfu/100mL
1340,Crown 2001 Shoreline Dr.,2020-09-08T00:00:00,Enterococcus,1,cfu/100mL
1341,Crown 2001 Shoreline Dr.,2020-08-31T00:00:00,"Coliform, Fecal",13,cfu/100mL
1342,Crown 2001 Shoreline Dr.,2020-08-31T00:00:00,"Coliform, Total",75,MPN/100 mL
1343,Crown 2001 Shoreline Dr.,2020-08-10T00:00:00,"Coliform, Total",84,MPN/100 mL
